AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,is_weekend,AVERAGE_DISTANCE_FREE,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,DARK,LIGHT,céu limpo,céu pouco nublado,nuvens dispersas
2,34.7,22.5,85.4,13.0,1026.0,76.0,2.0,0,0,2963.380000000001,107.9,27.464133456904545,7.235866543095458,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0,1,0,1,0
3,32.2,42.8,80.6,15.0,1019.0,76.0,7.0,0,0,2595.32,123.4,21.031766612641817,11.168233387358184,0.8660254037844387,-0.4999999999999998,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,1,0,1,0
1,45.6,18.9,85.7,28.0,1021.0,45.0,5.0,0,1,3907.92,104.6,37.360611854684514,8.239388145315488,-0.866025403784439,0.4999999999999993,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.299363122973358,-0.9541392564000488,0,1,1,0,0
0,41.8,6.9,88.6,20.0,1014.0,88.0,1.0,0,0,3703.48,95.5,38.77989528795811,3.020104712041885,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.5712682150947923,0.8207634412072763,1,0,1,0,0
3,39.6,65.0,87.8,21.0,1020.0,69.0,3.0,0,0,3476.88,152.8,22.754450261780104,16.845549738219898,0.0,1.0,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,0.8978045395707416,-0.4403941515576344,0,1,1,0,0
3,38.8,35.1,75.9,11.0,1022.0,100.0,3.0,0,0,2944.92,111.0,26.530810810810813,12.269189189189184,0.8660254037844386,0.5000000000000001,-0.8878852184023756,0.4600650377311516,-2.4492935982947064e-16,1.0,-0.0031120233607571,0.9999951576435768,0.7247927872291199,0.6889669190756866,1,0,0,1,0
0,42.5,0.0,72.3,13.0,1015.0,87.0,1.0,0,0,3072.75,72.3,42.5,0.0,0.8660254037844387,-0.4999999999999998,0.2697967711570243,0.9629172873477992,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,1,0,0,1,0
0,44.3,2.1,70.1,16.0,1020.0,93.0,5.0,0,0,3105.4299999999994,72.19999999999999,43.01149584487534,1.288504155124656,0.0,1.0,-0.2697967711570244,0.9629172873477992,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.9680771188662044,-0.2506525322587204,1,0,0,0,1
0,44.7,0.0,87.8,17.0,1019.0,55.0,2.0,0,0,3924.66,87.8,44.7,0.0,0.8660254037844387,-0.4999999999999998,0.8878852184023752,0.4600650377311522,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.848644257494751,0.5289640103269624,1,0,1,0,0
4,42.7,104.0,65.7,20.0,1018.0,82.0,3.0,0,0,2805.3900000000003,169.7,16.531467295226875,26.168532704773128,1.2246467991473532e-16,-1.0,0.1361666490962466,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,0,0,1
0,44.8,0.0,68.2,5.0,1025.0,100.0,1.0,0,0,3055.36,68.2,44.8,0.0,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477992,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9680771188662044,-0.2506525322587205,1,0,0,1,0
1,32.7,8.4,76.9,12.0,1032.0,100.0,1.0,0,0,2514.630000000001,85.30000000000001,29.479835873388044,3.2201641266119587,-0.8660254037844384,-0.5000000000000004,-0.2697967711570244,0.9629172873477992,-2.4492935982947064e-16,1.0,-0.0031120233607571,0.9999951576435768,0.9884683243281114,0.1514277775045767,1,0,0,0,1
2,43.8,6.5,88.5,15.0,1021.0,93.0,0.0,0,0,3876.3,95.0,40.80315789473684,2.9968421052631555,-0.8660254037844384,-0.5000000000000004,-0.2697967711570244,0.9629172873477992,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.8978045395707416,-0.4403941515576344,1,0,1,0,0
0,42.3,6.3,88.8,5.0,1030.0,100.0,0.0,0,0,3756.24,95.1,39.49779179810726,2.8022082018927392,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477992,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,1,0,1,0,0
0,40.0,1.9,85.4,19.0,1016.0,93.0,1.0,0,0,3416.0,87.30000000000001,39.12943871706758,0.870561282932421,0.0,1.0,-0.7308359642781246,0.6825531432186536,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9680771188662044,-0.2506525322587205,1,0,0,0,1
1,35.6,15.1,73.6,23.0,1019.0,64.0,8.0,0,1,2620.16,88.69999999999999,29.53957158962796,6.06042841037204,-0.866025403784439,0.4999999999999993,-0.979084087682323,0.2034560130526333,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,1,0,1,0
4,45.6,147.7,69.4,14.0,1015.0,77.0,1.0,0,0,3164.6400000000003,217.1,14.57687701520037,31.02312298479963,0.0,1.0,0.631087944326053,-0.7757112907044197,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,1,0,1,0
0,45.7,0.0,88.3,12.0,1004.0,55.0,4.0,0,0,4035.31,88.3,45.7,0.0,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.8978045395707416,-0.4403941515576344,1,0,1,0,0
0,41.7,4.1,89.8,17.0,1022.0,100.0,3.0,0,0,3744.66,93.9,39.879233226837066,1.820766773162937,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,1,0,0,0,1
4,42.8,80.5,70.8,26.0,1015.0,25.0,2.0,0,0,3030.24,151.3,20.02802379378717,22.771976206212823,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.0682424133646713,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.299363122973358,-0.9541392564000488,0,1,0,1,0
3,44.4,52.2,69.7,8.0,1022.0,100.0,0.0,0,0,3094.68,121.9,25.3870385561936,19.0129614438064,1.2246467991473532e-16,-1.0,0.9422609221188204,-0.3348796121709861,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,1,0,0
1,35.6,11.6,62.8,13.0,1019.0,100.0,1.0,0,0,2235.68,74.39999999999999,30.0494623655914,5.550537634408602,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.2034560130526339,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,1
2,43.4,15.9,82.2,28.0,1015.0,48.0,4.0,0,0,3567.48,98.1,36.365749235474006,7.034250764525993,0.0,1.0,-0.8878852184023756,0.4600650377311516,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.3943558551133185,0.9189578116202306,1,0,1,0,0
0,38.4,5.2,86.7,15.0,1018.0,71.0,0.0,0,0,3329.28,91.9,36.2272034820457,2.1727965179542963,1.2246467991473532e-16,-1.0,-0.5195839500354336,0.8544194045464886,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.7247927872291199,0.6889669190756866,1,0,1,0,0
1,41.0,11.2,82.6,19.0,1017.0,93.0,1.0,0,1,3386.6,93.8,36.1044776119403,4.895522388059703,-2.4492935982947064e-16,1.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.6513724827222223,-0.7587581226927909,0,1,0,0,1
0,40.0,0.0,67.8,14.0,1015.0,93.0,3.0,1,0,2712.0,67.8,40.0,0.0,0.8660254037844386,0.5000000000000001,0.9790840876823228,0.2034560130526339,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,0,1
2,43.4,49.0,80.2,27.0,1018.0,54.0,4.0,0,1,3480.68,129.2,26.940247678018576,16.459752321981423,-2.4492935982947064e-16,1.0,-0.816969893010442,-0.5766803221148672,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.1011683219874322,-0.9948693233918952,0,1,0,1,0
2,40.0,24.3,76.4,14.0,1003.0,87.0,0.0,0,0,3056.0,100.7,30.347567030784507,9.652432969215493,0.0,1.0,-0.9976687691905392,-0.0682424133646713,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.651372482722222,-0.7587581226927911,1,0,0,1,0
0,41.1,5.0,80.2,15.0,1017.0,100.0,2.0,0,1,3296.2200000000003,85.2,38.68802816901409,2.4119718309859124,-2.4492935982947064e-16,1.0,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,1,0,0,0,1
1,47.3,1.8,83.2,5.0,1024.0,100.0,3.0,0,0,3935.36,85.0,46.29835294117647,1.0016470588235291,-0.8660254037844384,-0.5000000000000004,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.0506491688387126,1,0,0,0,1
1,43.3,10.6,79.1,13.0,1018.0,93.0,7.0,0,0,3425.03,89.69999999999999,38.183166109253065,5.116833890746932,0.8660254037844386,0.5000000000000001,0.8878852184023752,0.4600650377311522,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0,1
0,40.8,6.9,83.7,20.0,1013.0,60.0,2.0,0,0,3414.96,90.6,37.69271523178808,3.107284768211919,1.2246467991473532e-16,-1.0,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,0.9377521321470804,0.3473052528448203,1,0,1,0,0
3,38.6,144.3,84.8,25.0,1019.0,83.0,6.0,0,0,3273.28,229.1,14.287560017459624,24.312439982540376,-0.8660254037844384,-0.5000000000000004,-0.816969893010442,-0.5766803221148672,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.101168321987432,-0.9948693233918952,0,1,0,1,0
2,51.6,3.2,69.7,8.0,999.0,93.0,6.0,1,0,3596.5200000000004,72.9,49.33497942386831,2.2650205761316897,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.1514277775045766,1,0,0,0,1
1,42.0,0.6,79.0,9.0,1022.0,81.0,4.0,0,0,3318.0,79.6,41.68341708542714,0.3165829145728622,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.299363122973358,-0.9541392564000488,1,0,1,0,0
3,42.3,52.4,82.3,19.0,1019.0,53.0,8.0,0,0,3481.2899999999995,134.7,25.84476614699332,16.45523385300668,0.8660254037844386,0.5000000000000001,0.631087944326053,-0.7757112907044197,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.9377521321470804,0.3473052528448203,0,1,1,0,0
2,40.0,20.9,83.8,29.0,1014.0,42.0,2.0,0,0,3352.0,104.7,32.01528175740211,7.984718242597893,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,-0.8978045395707417,-0.4403941515576342,0,1,1,0,0
1,46.5,1.1,84.1,17.0,1016.0,49.0,4.0,0,1,3910.65,85.19999999999999,45.89964788732394,0.600352112676056,-0.866025403784439,0.4999999999999993,0.9790840876823228,0.2034560130526339,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,1,0,1,0,0
3,38.8,46.0,73.7,22.0,1018.0,77.0,3.0,0,0,2859.56,119.7,23.88939014202172,14.910609857978276,1.2246467991473532e-16,-1.0,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,1,0,1,0
1,44.2,1.5,77.8,15.0,1023.0,100.0,2.0,0,0,3438.76,79.3,43.36393442622951,0.8360655737704903,-0.8660254037844384,-0.5000000000000004,0.9422609221188204,-0.3348796121709861,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.3943558551133185,0.9189578116202306,1,0,0,0,1
1,37.1,14.8,89.0,21.0,1017.0,94.0,0.0,0,0,3301.9,103.8,31.8102119460501,5.289788053949902,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.0506491688387126,0,1,0,0,1
2,38.9,35.4,94.6,19.0,1017.0,45.0,5.0,0,0,3679.94,130.0,28.307230769230767,10.592769230769232,0.0,1.0,0.3984010898462418,-0.9172113015054528,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.9987165071710528,-0.0506491688387126,0,1,1,0,0
2,35.4,54.1,80.5,18.0,1020.0,82.0,5.0,0,1,2849.7,134.6,21.17161961367013,14.228380386329864,-0.866025403784439,0.4999999999999993,-0.2697967711570244,0.9629172873477992,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,1,0
0,40.3,3.3,67.9,11.0,1022.0,93.0,5.0,0,0,2736.37,71.2,38.43216292134832,1.8678370786516825,0.0,1.0,0.2697967711570243,0.9629172873477992,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0,1
1,42.4,15.7,86.1,20.0,1020.0,30.0,2.0,0,1,3650.64,101.8,35.860903732809426,6.539096267190573,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,1,1,0,0
4,43.3,179.9,69.8,20.0,1016.0,77.0,6.0,0,0,3022.34,249.7,12.103884661593913,31.196115338406084,0.8660254037844386,0.5000000000000001,-0.979084087682323,0.2034560130526333,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.4403941515576342,0,1,0,1,0
1,38.5,5.9,70.7,16.0,1014.0,72.0,4.0,0,0,2721.9500000000003,76.60000000000001,35.534595300261095,2.9654046997389045,0.8660254037844386,0.5000000000000001,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,1,0,0,1,0
0,46.1,0.0,81.9,12.0,1012.0,87.0,4.0,1,1,3775.5900000000006,81.9,46.1,0.0,-2.4492935982947064e-16,1.0,0.9422609221188204,-0.3348796121709861,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.299363122973358,-0.9541392564000488,1,0,1,0,0
0,37.3,6.1,82.5,19.0,1013.0,93.0,14.0,0,0,3077.2499999999995,88.6,34.73194130925508,2.56805869074492,0.8660254037844386,0.5000000000000001,-0.2697967711570244,0.9629172873477992,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.101168321987432,-0.9948693233918952,1,0,0,0,1
1,47.2,3.5,81.4,7.0,1009.0,75.0,3.0,0,1,3842.08,84.9,45.25418138987044,1.945818610129564,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477992,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.5712682150947924,0.8207634412072763,1,0,1,0,0
0,50.1,0.0,77.8,18.0,1016.0,40.0,6.0,0,1,3897.78,77.8,50.1,0.0,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.0682424133646708,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.0506491688387126,1,0,1,0,0
2,40.4,26.4,87.4,15.0,1018.0,100.0,2.0,0,1,3530.96,113.8,31.027768014059752,9.372231985940246,-2.4492935982947064e-16,1.0,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.2012985200886602,0.9795299412524944,1,0,0,0,1
1,35.6,14.9,95.3,21.0,1015.0,82.0,4.0,0,1,3392.68,110.2,30.786569872958257,4.8134301270417446,-0.866025403784439,0.4999999999999993,0.631087944326053,-0.7757112907044197,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0,1,0,0,1
2,36.5,34.0,79.5,18.0,1016.0,63.0,3.0,0,0,2901.75,113.5,25.566079295154186,10.933920704845814,0.8660254037844387,-0.4999999999999998,-0.9422609221188204,-0.3348796121709864,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.299363122973358,-0.9541392564000488,0,1,1,0,0
4,43.5,120.7,87.4,13.0,1011.0,100.0,3.0,0,0,3801.9,208.1,18.26958193176357,25.230418068236425,1.2246467991473532e-16,-1.0,0.8169698930104421,-0.5766803221148671,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.4853019625310808,-0.8743466161445822,0,1,0,1,0
4,46.1,76.4,75.5,13.0,1019.0,76.0,7.0,0,0,3480.55,151.9,22.913429888084263,23.18657011191573,0.0,1.0,0.8169698930104421,-0.5766803221148671,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,0,1
2,34.2,32.4,92.5,18.0,1020.0,34.0,2.0,0,1,3163.5000000000005,124.9,25.32826261008807,8.871737389911932,-2.4492935982947064e-16,1.0,-0.1361666490962464,-0.9906859460363308,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,1,1,0,0
3,42.7,61.7,83.2,25.0,1016.0,78.0,6.0,0,0,3552.6400000000003,144.9,24.517874396135262,18.182125603864737,1.2246467991473532e-16,-1.0,-0.9976687691905392,-0.0682424133646713,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,0,1,0,1,0
1,41.4,3.1,87.0,15.0,1023.0,100.0,3.0,0,0,3601.8,90.1,39.97558268590455,1.42441731409545,-0.8660254037844384,-0.5000000000000004,0.9976687691905392,-0.0682424133646708,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,0.3943558551133185,0.9189578116202306,1,0,0,0,1
0,44.9,1.6,68.4,7.0,1014.0,87.0,3.0,0,0,3071.1600000000003,70.0,43.87371428571429,1.0262857142857058,0.8660254037844387,-0.4999999999999998,0.9976687691905392,-0.0682424133646708,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,1,0,1,0,0
2,37.8,25.7,82.4,13.0,1018.0,67.0,5.0,0,0,3114.72,108.1,28.813320999074925,8.986679000925072,0.0,1.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,0,1,0,0,1
2,32.1,55.2,86.4,14.0,1032.0,76.0,1.0,0,1,2773.4400000000005,141.60000000000002,19.586440677966102,12.5135593220339,-0.866025403784439,0.4999999999999993,-0.3984010898462412,-0.9172113015054532,-2.4492935982947064e-16,1.0,-0.0031120233607571,0.9999951576435768,0.9987165071710528,-0.0506491688387126,0,1,1,0,0
3,46.2,26.2,85.1,13.0,1025.0,82.0,2.0,0,0,3931.62,111.3,35.324528301886794,10.87547169811321,1.2246467991473532e-16,-1.0,-0.8878852184023756,0.4600650377311516,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.4403941515576342,1,0,1,0,0
0,42.0,0.0,76.8,9.0,1023.0,87.0,2.0,0,0,3225.6,76.8,42.0,0.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.0031120233607571,0.9999951576435768,0.7247927872291199,0.6889669190756866,1,0,1,0,0
0,37.8,1.1,63.2,14.0,1017.0,87.0,3.0,0,0,2388.96,64.3,37.15334370139969,0.6466562986003055,0.8660254037844386,0.5000000000000001,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,1,0,0,0,1
0,44.8,0.0,82.8,13.0,1013.0,72.0,3.0,0,1,3709.44,82.8,44.8,0.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.299363122973358,-0.9541392564000488,1,0,0,0,1
0,40.4,0.0,89.8,14.0,1021.0,100.0,1.0,0,0,3627.92,89.8,40.4,0.0,0.0,1.0,0.9976687691905392,-0.0682424133646708,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.9884683243281114,0.1514277775045766,1,0,1,0,0
1,39.6,4.7,79.1,17.0,1017.0,67.0,0.0,0,0,3132.36,83.8,37.37899761336515,2.2210023866348507,1.2246467991473532e-16,-1.0,-0.7308359642781246,0.6825531432186536,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,0.7247927872291199,0.6889669190756866,1,0,1,0,0
1,34.2,7.8,82.2,12.0,1016.0,76.0,4.0,0,0,2811.24,90.0,31.236000000000004,2.963999999999998,1.2246467991473532e-16,-1.0,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,0,1
1,41.1,3.0,85.6,11.0,1028.0,100.0,0.0,0,1,3518.16,88.6,39.70835214446953,1.391647855530472,-0.866025403784439,0.4999999999999993,0.9790840876823228,0.2034560130526339,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.3943558551133185,0.9189578116202306,1,0,0,0,1
0,44.5,0.0,85.0,15.0,1022.0,38.0,3.0,0,0,3782.5,85.0,44.5,0.0,0.8660254037844386,0.5000000000000001,0.730835964278124,0.6825531432186541,-0.866025403784439,0.4999999999999993,-0.0031120233607571,0.9999951576435768,-0.9987165071710528,-0.0506491688387126,1,0,1,0,0
1,40.7,5.3,61.9,18.0,1018.0,82.0,0.0,0,1,2519.33,67.2,37.49002976190476,3.209970238095245,-0.866025403784439,0.4999999999999993,0.2697967711570243,0.9629172873477992,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.20129852008866,0.9795299412524944,1,0,0,0,1
0,38.4,13.0,83.7,19.0,1018.0,88.0,2.0,0,1,3214.08,96.7,33.237642192347465,5.162357807652533,-2.4492935982947064e-16,1.0,-0.8878852184023756,0.4600650377311516,-1.0,-1.8369701987210294e-16,-0.0031120233607571,0.9999951576435768,-0.101168321987432,-0.9948693233918952,1,0,1,0,0
0,42.5,0.0,62.9,11.0,1016.0,93.0,2.0,0,0,2673.25,62.9,42.5,0.0,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477992,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.4403941515576342,1,0,0,1,0
0,43.8,8.6,86.3,18.0,1016.0,93.0,5.0,0,0,3779.94,94.9,39.83076923076923,3.969230769230769,0.8660254037844386,0.5000000000000001,0.730835964278124,0.6825531432186541,-0.8660254037844384,-0.5000000000000004,-0.0031120233607571,0.9999951576435768,0.9884683243281114,0.1514277775045767,1,0,0,0,1
1,36.8,16.2,84.6,15.0,1021.0,72.0,2.0,0,1,3113.28,100.8,30.885714285714283,5.914285714285715,-2.4492935982947064e-16,1.0,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.9680771188662044,-0.2506525322587204,0,1,0,1,0
1,34.3,15.6,89.2,19.0,1015.0,100.0,1.0,0,0,3059.56,104.8,29.194274809160305,5.105725190839692,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516,-0.4999999999999997,-0.8660254037844388,-0.0031120233607571,0.9999951576435768,-0.9377521321470804,0.3473052528448203,0,1,0,0,1
1,46.3,13.0,88.7,17.0,1018.0,82.0,5.0,0,1,4106.81,101.7,40.38161258603736,5.918387413962641,-2.4492935982947064e-16,1.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,1,0
1,35.2,10.5,98.6,14.0,1023.0,67.0,5.0,0,1,3470.7200000000003,109.1,31.81228230980752,3.3877176901924813,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,1,0,1,0
0,42.0,0.0,75.6,11.0,1021.0,100.0,3.0,0,0,3175.2,75.6,42.0,0.0,-0.8660254037844384,-0.5000000000000004,0.8878852184023752,0.4600650377311522,-0.5000000000000004,0.8660254037844384,-0.0031120233607571,0.9999951576435768,-0.2012985200886602,0.9795299412524944,1,0,0,0,1
2,38.7,49.9,87.7,18.0,1014.0,88.0,3.0,0,0,3393.99,137.6,24.665625,14.034375,-0.8660254037844384,-0.5000000000000004,0.1361666490962466,-0.9906859460363308,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,1,0,0,1
3,40.0,59.0,75.6,20.0,1010.0,60.0,7.0,1,0,3024.0,134.6,22.4665676077266,17.5334323922734,-0.8660254037844384,-0.5000000000000004,-0.979084087682323,0.2034560130526333,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,1,0
1,43.7,11.7,75.5,28.0,1018.0,50.0,3.0,0,0,3299.3500000000004,87.2,37.836582568807344,5.863417431192659,0.8660254037844386,0.5000000000000001,-0.8878852184023756,0.4600650377311516,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,1,0,0,1,0
0,40.1,1.3,67.4,16.0,1018.0,93.0,2.0,0,1,2702.74,68.7,39.34119359534207,0.7588064046579319,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,1,0,0,0,1
3,40.6,63.1,85.0,21.0,1015.0,78.0,1.0,0,0,3451.0,148.1,23.301823092505064,17.298176907494938,0.0,1.0,-0.979084087682323,0.2034560130526333,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.0506491688387126,0,1,0,0,1
