city_name,record_date,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_PRECIPITATION,AVERAGE_RAIN,AVERAGE_DISTANCE_FREE,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,year,day,AVERAGE_CLOUDINESS
Porto,2019-04-14 08:00:00,39.3,2.6,79.9,LIGHT,14.0,1017.0,100.0,4.0,0.0,NOTHING,3140.07,82.5,38.061454545454545,1.2385454545454522,2019,14,nuvens quebradas
Porto,2019-08-28 10:00:00,33.2,66.0,83.8,LIGHT,17.0,1019.0,100.0,1.0,0.0,NOTHING,2782.1600000000003,149.8,18.572496662216288,14.627503337783715,2019,28,nuvens quebradas
Porto,2019-04-01 04:00:00,41.8,0.0,74.8,DARK,13.0,1011.0,76.0,3.0,0.0,NOTHING,3126.64,74.8,41.8,0.0,2019,1,céu limpo
Porto,2019-02-03 00:00:00,35.8,3.7,89.1,DARK,4.0,1026.0,93.0,0.0,0.0,NOTHING,3189.7799999999997,92.8,34.37262931034483,1.42737068965517,2019,3,nuvens quebradas
Porto,2019-06-23 20:00:00,37.1,31.4,70.4,LOW_LIGHT,18.0,1013.0,93.0,0.0,0.0,NOTHING,2611.84,101.80000000000001,25.656581532416503,11.443418467583498,2019,23,céu pouco nublado
Porto,2019-07-08 11:00:00,34.1,30.0,83.5,LIGHT,19.0,1015.0,93.0,3.0,0.0,NOTHING,2847.35,113.5,25.08678414096916,9.01321585903084,2019,8,nuvens quebradas
Porto,2019-05-30 23:00:00,34.6,10.1,66.1,DARK,21.0,1020.0,60.0,0.0,0.0,NOTHING,2287.06,76.19999999999999,30.01391076115486,4.58608923884514,2019,30,céu pouco nublado
Porto,2019-06-18 14:00:00,40.5,76.5,70.0,LIGHT,17.0,1012.0,93.0,12.0,0.0,chuva fraca,2835.0,146.5,19.351535836177476,21.148464163822524,2019,18,nuvens quebradas
Porto,2019-04-28 03:00:00,36.7,2.5,66.3,DARK,12.0,1023.0,100.0,4.0,0.0,NOTHING,2433.21,68.8,35.36642441860465,1.3335755813953512,2019,28,nublado
Porto,2019-02-28 09:00:00,45.4,116.5,84.3,LIGHT,8.0,1032.0,93.0,1.0,0.0,NOTHING,3827.22,200.8,19.05986055776892,26.340139442231077,2019,28,nuvens quebradas
Porto,2018-12-04 17:00:00,35.1,28.4,73.4,DARK,12.0,1022.0,100.0,1.0,0.0,NOTHING,2576.34,101.80000000000001,25.30785854616896,9.792141453831043,2018,4,nuvens quebradas
Porto,2019-06-03 07:00:00,45.6,107.4,69.1,LIGHT,15.0,1018.0,100.0,1.0,0.0,NOTHING,3150.96,176.5,17.852464589235126,27.747535410764876,2019,3,nuvens quebradas
Porto,2018-12-06 23:00:00,44.7,5.0,75.5,DARK,13.0,1031.0,93.0,1.0,0.0,NOTHING,3374.8500000000004,80.5,41.923602484472056,2.776397515527947,2018,6,nuvens quebradas
Porto,2018-11-08 02:00:00,47.6,2.3,80.6,DARK,10.0,1014.0,76.0,5.0,0.0,NOTHING,3836.56,82.89999999999999,46.27937273823885,1.3206272617611532,2018,8,nuvens quebradas
Porto,2018-08-10 16:00:00,44.2,53.9,87.6,LIGHT,20.0,1021.0,64.0,5.0,0.0,NOTHING,3871.92,141.5,27.36339222614841,16.836607773851593,2018,10,céu limpo
Porto,2018-09-26 09:00:00,41.9,83.7,86.6,LIGHT,20.0,1021.0,38.0,1.0,0.0,NOTHING,3628.5399999999995,170.3,21.30675278919553,20.593247210804467,2018,26,céu limpo
Porto,2018-08-29 04:00:00,45.7,0.7,88.3,DARK,15.0,1020.0,93.0,2.0,0.0,NOTHING,4035.31,89.0,45.340561797752805,0.3594382022471976,2018,29,nuvens quebradas
Porto,2019-07-20 07:00:00,35.2,4.2,78.7,LIGHT,16.0,1016.0,100.0,3.0,0.0,NOTHING,2770.2400000000002,82.9,33.41664656212304,1.7833534378769613,2019,20,nuvens quebradas
Porto,2019-02-27 20:00:00,42.0,19.0,95.1,DARK,12.0,1030.0,87.0,0.0,0.0,NOTHING,3994.2,114.1,35.00613496932515,6.993865030674847,2019,27,nuvens quebradas
Porto,2019-04-02 07:00:00,47.7,43.3,66.9,LIGHT,9.0,1017.0,100.0,1.0,0.0,NOTHING,3191.1300000000006,110.2,28.95762250453721,18.742377495462794,2019,2,nuvens quebradas
Porto,2019-04-16 12:00:00,36.5,35.3,81.9,LIGHT,17.0,1016.0,63.0,4.0,0.0,NOTHING,2989.3500000000004,117.2,25.506399317406146,10.993600682593854,2019,16,céu limpo
Porto,2019-02-14 12:00:00,41.5,25.3,87.5,LIGHT,17.0,1025.0,45.0,5.0,0.0,NOTHING,3631.25,112.8,32.19193262411348,9.308067375886523,2019,14,céu limpo
Porto,2018-11-14 20:00:00,38.7,8.8,73.6,DARK,15.0,1015.0,72.0,5.0,0.0,NOTHING,2848.32,82.39999999999999,34.566990291262144,4.133009708737859,2018,14,céu limpo
Porto,2019-02-25 19:00:00,37.3,38.2,94.6,DARK,16.0,1027.0,72.0,1.0,0.0,NOTHING,3528.5799999999995,132.8,26.570632530120477,10.72936746987952,2019,25,céu limpo
Porto,2019-06-08 07:00:00,39.9,0.0,68.4,LIGHT,9.0,1022.0,93.0,2.0,0.0,NOTHING,2729.1600000000003,68.4,39.9,0.0,2019,8,nuvens quebradas
Porto,2018-09-12 22:00:00,43.2,5.1,81.1,DARK,16.0,1021.0,100.0,1.0,0.0,NOTHING,3503.52,86.19999999999999,40.64408352668214,2.5559164733178648,2018,12,nuvens quebradas
Porto,2019-02-28 21:00:00,42.5,5.6,89.2,DARK,11.0,1029.0,93.0,2.0,0.0,NOTHING,3791.0,94.8,39.98945147679325,2.510548523206751,2019,28,nuvens quebradas
Porto,2019-04-23 17:00:00,37.4,40.8,77.0,LIGHT,12.0,1000.0,66.0,3.0,0.0,NOTHING,2879.7999999999997,117.8,24.446519524617994,12.953480475382005,2019,23,nuvens quebradas
Porto,2018-08-24 02:00:00,44.5,3.7,85.0,DARK,16.0,1019.0,100.0,0.0,0.0,NOTHING,3782.5,88.7,42.64374295377677,1.8562570462232273,2018,24,céu limpo
Porto,2018-07-24 22:00:00,39.8,3.1,82.2,DARK,18.0,1016.0,93.0,1.0,0.0,NOTHING,3271.56,85.3,38.353575615474796,1.4464243845252014,2018,24,nuvens quebradas
Porto,2018-11-28 07:00:00,45.1,5.7,76.0,DARK,12.0,1022.0,76.0,5.0,0.0,NOTHING,3427.6,81.7,41.95348837209302,3.146511627906982,2018,28,nublado
Porto,2019-08-22 23:00:00,44.9,10.2,70.6,DARK,22.0,1016.0,77.0,3.0,0.0,NOTHING,3169.9399999999996,80.8,39.2319306930693,5.668069306930697,2019,22,céu pouco nublado
Porto,2019-04-24 00:00:00,39.0,1.3,70.7,DARK,8.0,1001.0,76.0,6.0,0.0,aguaceiros fracos,2757.3,72.0,38.295833333333334,0.7041666666666657,2019,24,céu limpo
Porto,2018-08-11 03:00:00,42.2,0.0,88.2,DARK,13.0,1020.0,100.0,0.0,0.0,NOTHING,3722.0400000000004,88.2,42.2,0.0,2018,11,céu limpo
Porto,2018-11-06 08:00:00,45.7,85.3,77.8,LIGHT,12.0,1011.0,93.0,6.0,0.0,chuva fraca,3555.46,163.1,21.799264255058247,23.900735744941755,2018,6,nuvens quebradas
Porto,2018-12-02 22:00:00,41.9,1.2,65.3,DARK,15.0,1024.0,87.0,6.0,0.0,NOTHING,2736.0699999999997,66.5,41.14390977443609,0.7560902255639093,2018,2,nuvens quebradas
Porto,2019-06-20 09:00:00,39.9,2.6,86.0,LIGHT,17.0,1016.0,88.0,3.0,0.0,NOTHING,3431.4,88.6,38.72911963882619,1.1708803611738077,2019,20,nuvens quebradas
Porto,2018-11-09 02:00:00,43.3,3.4,79.5,DARK,8.0,1019.0,100.0,2.0,0.0,NOTHING,3442.35,82.9,41.52412545235223,1.775874547647767,2018,9,nuvens quebradas
Porto,2018-11-14 14:00:00,38.6,14.2,83.3,LIGHT,21.0,1017.0,56.0,4.0,0.0,NOTHING,3215.38,97.5,32.978256410256414,5.621743589743588,2018,14,céu limpo
Porto,2019-06-18 09:00:00,41.1,31.6,76.9,LIGHT,16.0,1011.0,88.0,8.0,0.0,NOTHING,3160.59,108.5,29.129861751152074,11.970138248847928,2019,18,nuvens quebradas
Porto,2019-06-13 22:00:00,35.7,0.6,77.8,DARK,13.0,1014.0,82.0,3.0,0.0,NOTHING,2777.46,78.39999999999999,35.42678571428572,0.27321428571428186,2019,13,céu pouco nublado
Porto,2019-02-03 14:00:00,34.4,10.1,92.8,LIGHT,11.0,1030.0,53.0,2.0,0.0,NOTHING,3192.3199999999997,102.89999999999999,31.02351797862002,3.376482021379978,2019,3,céu limpo
Porto,2018-08-06 05:00:00,42.6,2.1,91.4,DARK,19.0,1016.0,100.0,1.0,0.0,NOTHING,3893.6400000000003,93.5,41.64320855614974,0.956791443850264,2018,6,nuvens quebradas
Porto,2019-09-19 09:00:00,39.0,105.5,82.0,LIGHT,15.0,1017.0,100.0,0.0,0.0,NOTHING,3198.0,187.5,17.056,21.944,2019,19,nublado
Porto,2018-07-31 19:00:00,43.6,21.2,90.2,LIGHT,19.0,1018.0,72.0,6.0,0.0,NOTHING,3932.7200000000003,111.4,35.30269299820467,8.297307001795332,2018,31,céu limpo
Porto,2018-08-02 13:00:00,41.7,27.7,87.4,LIGHT,27.0,1014.0,61.0,2.0,0.0,NOTHING,3644.5800000000004,115.10000000000001,31.66446568201564,10.035534317984364,2018,2,céu limpo
Porto,2019-05-16 21:00:00,38.3,3.3,79.3,DARK,13.0,1016.0,71.0,6.0,0.0,aguaceiros fracos,3037.1899999999996,82.6,36.769854721549635,1.5301452784503624,2019,16,nuvens quebradas
Porto,2019-04-16 13:00:00,34.9,23.4,79.3,LIGHT,18.0,1015.0,63.0,3.0,0.0,NOTHING,2767.5699999999997,102.69999999999999,26.948101265822785,7.951898734177213,2019,16,céu limpo
Porto,2019-08-27 16:00:00,38.6,69.4,86.4,LIGHT,24.0,1017.0,83.0,3.0,0.0,NOTHING,3335.0400000000004,155.8,21.405905006418486,17.194094993581515,2019,27,céu pouco nublado
Porto,2018-11-11 04:00:00,41.6,0.0,86.5,DARK,15.0,1009.0,100.0,10.0,0.0,chuva leve,3598.4,86.5,41.6,0.0,2018,11,nuvens quebradas
Porto,2019-09-12 19:00:00,39.7,27.4,84.8,LOW_LIGHT,25.0,1023.0,41.0,5.0,0.0,NOTHING,3366.56,112.19999999999999,30.00499108734403,9.695008912655972,2019,12,céu limpo
Porto,2018-08-14 01:00:00,44.5,0.0,86.5,DARK,13.0,1017.0,100.0,1.0,0.0,NOTHING,3849.25,86.5,44.5,0.0,2018,14,céu limpo
Porto,2019-01-25 15:00:00,32.1,28.1,81.8,LIGHT,15.0,1020.0,63.0,3.0,0.0,NOTHING,2625.78,109.9,23.892447679708827,8.207552320291175,2019,25,céu limpo
Porto,2018-11-24 00:00:00,39.8,0.0,80.1,DARK,11.0,1014.0,93.0,4.0,0.0,NOTHING,3187.9799999999996,80.1,39.8,0.0,2018,24,nuvens quebradas
Porto,2019-08-30 22:00:00,37.9,13.8,81.4,DARK,18.0,1019.0,100.0,2.0,0.0,NOTHING,3085.06,95.2,32.40609243697479,5.4939075630252105,2019,30,nuvens quebradas
Porto,2019-02-10 00:00:00,39.2,3.9,91.7,DARK,13.0,1020.0,93.0,7.0,0.0,NOTHING,3594.6400000000003,95.60000000000001,37.600836820083686,1.5991631799163173,2019,10,nuvens quebradas
Porto,2019-07-17 23:00:00,37.5,5.3,84.5,DARK,17.0,1017.0,93.0,2.0,0.0,NOTHING,3168.75,89.8,35.28674832962138,2.213251670378618,2019,17,nuvens quebradas
Porto,2019-05-31 10:00:00,36.4,110.7,74.6,LIGHT,27.0,1019.0,27.0,5.0,0.0,NOTHING,2715.4399999999996,185.3,14.654290339989204,21.745709660010796,2019,31,céu pouco nublado
Porto,2018-12-11 13:00:00,39.4,11.3,80.7,LIGHT,16.0,1023.0,63.0,4.0,0.0,NOTHING,3179.58,92.0,34.56065217391304,4.839347826086957,2018,11,nuvens quebradas
Porto,2018-11-23 11:00:00,46.1,61.4,82.8,LIGHT,13.0,1014.0,82.0,7.0,0.0,NOTHING,3817.08,144.2,26.470735090152566,19.629264909847436,2018,23,nuvens quebradas
Porto,2018-10-09 02:00:00,40.0,0.0,87.9,DARK,13.0,1012.0,66.0,2.0,0.0,NOTHING,3516.0,87.9,40.0,0.0,2018,9,céu limpo
Porto,2019-08-09 11:00:00,35.4,136.8,91.4,LIGHT,21.0,1016.0,94.0,6.0,0.0,NOTHING,3235.56,228.20000000000002,14.178615249780893,21.221384750219105,2019,9,nuvens quebradas
Porto,2018-11-05 12:00:00,40.7,21.3,80.9,LIGHT,14.0,1007.0,71.0,6.0,0.0,NOTHING,3292.6300000000006,102.2,32.21751467710372,8.48248532289628,2018,5,nuvens quebradas
Porto,2019-07-06 04:00:00,36.9,8.3,92.5,DARK,16.0,1016.0,100.0,2.0,0.0,NOTHING,3413.25,100.8,33.861607142857146,3.0383928571428527,2019,6,nuvens quebradas
Porto,2018-09-18 15:00:00,39.6,41.8,88.3,LIGHT,20.0,1018.0,88.0,3.0,0.0,NOTHING,3496.68,130.1,26.87686395080707,12.72313604919293,2018,18,nuvens quebradas
Porto,2018-09-28 05:00:00,42.9,0.0,86.1,DARK,16.0,1021.0,100.0,0.0,0.0,NOTHING,3693.6899999999996,86.1,42.9,0.0,2018,28,nublado
Porto,2019-06-29 00:00:00,37.7,0.0,64.6,DARK,17.0,1016.0,93.0,4.0,0.0,NOTHING,2435.42,64.6,37.7,0.0,2019,29,céu pouco nublado
Porto,2018-09-08 22:00:00,43.4,9.3,82.2,DARK,18.0,1017.0,93.0,1.0,0.0,NOTHING,3567.48,91.5,38.98885245901639,4.411147540983606,2018,8,nuvens quebradas
Porto,2019-02-05 17:00:00,34.4,41.7,94.4,LIGHT,13.0,1028.0,71.0,3.0,0.0,NOTHING,3247.36,136.10000000000002,23.860102865540043,10.539897134459956,2019,5,céu limpo
Porto,2019-04-12 22:00:00,36.7,2.0,72.9,DARK,11.0,1020.0,93.0,0.0,0.0,NOTHING,2675.4300000000003,74.9,35.72002670226969,0.9799732977303108,2019,12,céu limpo
Porto,2018-09-20 23:00:00,44.6,5.9,75.8,DARK,18.0,1021.0,93.0,0.0,0.0,NOTHING,3380.68,81.7,41.379192166462666,3.220807833537336,2018,20,nublado
Porto,2019-07-18 10:00:00,39.8,82.1,84.7,LIGHT,20.0,1017.0,77.0,2.0,0.0,NOTHING,3371.06,166.8,20.21019184652278,19.589808153477218,2019,18,nuvens quebradas
Porto,2019-05-28 02:00:00,40.3,4.8,67.5,DARK,14.0,1016.0,82.0,4.0,0.0,NOTHING,2720.25,72.3,37.62448132780083,2.6755186721991677,2019,28,nuvens quebradas
Porto,2019-01-22 00:00:00,39.9,2.8,79.3,DARK,5.0,1025.0,93.0,0.0,0.0,NOTHING,3164.0699999999997,82.1,38.53922046285018,1.360779537149817,2019,22,nuvens quebradas
Porto,2019-09-02 10:00:00,40.4,28.8,85.9,LIGHT,23.0,1016.0,53.0,6.0,0.0,NOTHING,3470.36,114.7,30.25597210113339,10.144027898866607,2019,2,céu limpo
Porto,2019-01-21 19:00:00,39.4,29.1,79.7,DARK,11.0,1024.0,76.0,4.0,0.0,NOTHING,3140.18,108.80000000000001,28.86194852941176,10.53805147058824,2019,21,céu limpo
Porto,2019-05-11 00:00:00,38.6,3.4,71.3,DARK,14.0,1021.0,100.0,1.0,0.0,NOTHING,2752.18,74.7,36.84310575635877,1.7568942436412343,2019,11,nuvens quebradas
Porto,2019-02-02 01:00:00,39.4,0.0,84.2,DARK,7.0,1009.0,87.0,3.0,0.0,chuva moderada,3317.48,84.2,39.4,0.0,2019,2,céu limpo
Porto,2019-09-03 10:00:00,38.5,62.1,85.6,LIGHT,25.0,1019.0,34.0,6.0,0.0,NOTHING,3295.6,147.7,22.312796208530806,16.187203791469194,2019,3,nuvens quebradas
Porto,2019-04-11 03:00:00,41.5,3.6,64.1,DARK,8.0,1021.0,100.0,0.0,0.0,NOTHING,2660.1499999999996,67.69999999999999,39.29320531757755,2.206794682422448,2019,11,céu pouco nublado
Porto,2018-11-18 19:00:00,42.0,6.9,88.9,DARK,12.0,985.0,87.0,1.0,0.0,chuva fraca,3733.8,95.80000000000001,38.97494780793319,3.025052192066809,2018,18,nuvens quebradas
Porto,2018-09-01 04:00:00,49.7,0.0,86.4,DARK,17.0,1014.0,77.0,1.0,0.0,NOTHING,4294.080000000001,86.4,49.70000000000001,-7.105427357601002e-15,2018,1,céu limpo
Porto,2018-08-19 15:00:00,37.5,15.1,89.3,LIGHT,31.0,1017.0,29.0,4.0,0.0,NOTHING,3348.75,104.39999999999999,32.07614942528736,5.423850574712638,2018,19,céu limpo
Porto,2018-12-02 13:00:00,34.0,16.2,85.9,LIGHT,15.0,1024.0,87.0,7.0,0.0,NOTHING,2920.6000000000004,102.10000000000001,28.6052889324192,5.3947110675808005,2018,2,nuvens quebradas
Porto,2019-08-28 16:00:00,36.2,111.1,87.6,LIGHT,23.0,1018.0,77.0,5.0,0.0,NOTHING,3171.12,198.7,15.959335681932561,20.24066431806744,2019,28,nuvens quebradas
Porto,2018-09-28 14:00:00,42.4,31.3,86.1,LIGHT,20.0,1020.0,68.0,6.0,0.0,NOTHING,3650.6399999999994,117.39999999999999,31.095741056218056,11.304258943781942,2018,28,céu limpo
Porto,2019-05-16 12:00:00,40.9,14.4,81.3,LIGHT,16.0,1015.0,72.0,6.0,0.0,NOTHING,3325.1699999999996,95.7,34.74576802507836,6.154231974921636,2019,16,nuvens quebradas
Porto,2018-11-22 14:00:00,44.2,25.9,73.4,LIGHT,11.0,1011.0,93.0,5.0,0.0,trovoada com chuva,3244.2800000000007,99.30000000000001,32.671500503524676,11.528499496475327,2018,22,nuvens quebradas
Porto,2019-02-01 21:00:00,49.3,4.8,77.5,DARK,11.0,1003.0,66.0,9.0,0.0,chuva moderada,3820.75,82.3,46.42466585662211,2.8753341433778843,2019,1,céu limpo
Porto,2019-07-04 09:00:00,39.8,94.9,88.3,LIGHT,20.0,1014.0,93.0,4.0,0.0,NOTHING,3514.3399999999997,183.2,19.183078602620085,20.61692139737991,2019,4,nuvens quebradas
Porto,2018-09-29 10:00:00,37.1,18.5,90.1,LIGHT,16.0,1017.0,82.0,3.0,0.0,NOTHING,3342.71,108.6,30.780018416206264,6.319981583793737,2018,29,nuvens quebradas
Porto,2019-07-24 00:00:00,40.2,7.7,85.8,DARK,17.0,1017.0,100.0,3.0,0.0,NOTHING,3449.1600000000003,93.5,36.88941176470588,3.3105882352941194,2019,24,nuvens quebradas
Porto,2018-09-09 22:00:00,38.4,0.0,92.3,DARK,16.0,1022.0,100.0,0.0,0.0,NOTHING,3544.3199999999997,92.3,38.4,0.0,2018,9,nuvens quebradas
Porto,2018-09-23 12:00:00,44.5,14.4,85.4,LIGHT,22.0,1024.0,69.0,3.0,0.0,NOTHING,3800.3,99.80000000000001,38.07915831663326,6.4208416833667386,2018,23,céu limpo
Porto,2019-09-23 23:00:00,48.8,11.2,74.0,DARK,16.0,1020.0,88.0,6.0,0.0,NOTHING,3611.2,85.2,42.38497652582159,6.415023474178405,2019,23,nublado
Porto,2019-09-21 05:00:00,39.1,7.8,91.6,DARK,17.0,1008.0,88.0,7.0,0.0,chuva fraca,3581.56,99.39999999999999,36.031790744466804,3.0682092555331977,2019,21,nuvens quebradas
Porto,2018-10-21 15:00:00,42.8,62.0,86.2,LIGHT,24.0,1017.0,50.0,4.0,0.0,NOTHING,3689.3599999999997,148.2,24.8944669365722,17.905533063427796,2018,21,céu limpo
Porto,2019-09-23 10:00:00,40.9,60.5,80.4,LIGHT,16.0,1021.0,77.0,5.0,0.0,NOTHING,3288.36,140.9,23.338254080908445,17.561745919091553,2019,23,nuvens quebradas
Porto,2019-04-16 18:00:00,38.3,115.7,76.2,LIGHT,17.0,1012.0,63.0,2.0,0.0,NOTHING,2918.46,191.9,15.20823345492444,23.091766545075558,2019,16,céu limpo
Porto,2018-11-25 17:00:00,43.5,45.9,80.9,DARK,12.0,1006.0,93.0,5.0,0.0,chuva fraca,3519.15,126.80000000000001,27.75354889589905,15.746451104100949,2018,25,nuvens quebradas
Porto,2019-07-02 23:00:00,35.6,10.0,84.7,DARK,18.0,1014.0,100.0,3.0,0.0,NOTHING,3015.32,94.7,31.84076029567054,3.759239704329463,2019,2,nuvens quebradas
Porto,2018-08-28 16:00:00,42.4,53.3,86.1,LIGHT,18.0,1017.0,93.0,2.0,0.0,NOTHING,3650.6399999999994,139.39999999999998,26.188235294117646,16.211764705882352,2018,28,nuvens quebradas
Porto,2019-07-14 03:00:00,37.2,7.7,90.8,DARK,18.0,1015.0,100.0,1.0,0.0,NOTHING,3377.76,98.5,34.29197969543147,2.908020304568531,2019,14,nuvens quebradas
Porto,2019-04-13 12:00:00,33.0,18.9,78.3,LIGHT,16.0,1019.0,72.0,3.0,0.0,NOTHING,2583.9,97.19999999999999,26.583333333333336,6.416666666666664,2019,13,nuvens quebradas
Porto,2019-05-16 00:00:00,51.6,4.9,66.1,DARK,14.0,1015.0,87.0,4.0,0.0,NOTHING,3410.7599999999998,71.0,48.03887323943662,3.5611267605633827,2019,16,céu pouco nublado
Porto,2018-10-13 16:00:00,40.4,107.9,87.4,LIGHT,21.0,1011.0,73.0,4.0,0.0,NOTHING,3530.96,195.3,18.079672299027138,22.32032770097286,2018,13,nuvens quebradas
Porto,2019-07-22 07:00:00,44.1,19.3,70.6,LIGHT,17.0,1017.0,100.0,1.0,0.0,NOTHING,3113.46,89.89999999999999,34.63248053392659,9.467519466073412,2019,22,nuvens quebradas
Porto,2018-10-09 20:00:00,38.1,11.5,79.0,DARK,15.0,1007.0,67.0,0.0,0.0,NOTHING,3009.9,90.5,33.258563535911605,4.841436464088396,2018,9,céu limpo
Porto,2019-06-20 05:00:00,43.1,0.0,70.5,DARK,14.0,1016.0,100.0,1.0,0.0,NOTHING,3038.55,70.5,43.1,0.0,2019,20,nuvens quebradas
Porto,2018-08-22 02:00:00,42.5,0.0,87.4,DARK,18.0,1015.0,100.0,3.0,0.0,NOTHING,3714.5000000000005,87.4,42.5,0.0,2018,22,céu limpo
Porto,2019-04-28 21:00:00,42.2,1.0,72.3,DARK,17.0,1019.0,87.0,2.0,0.0,NOTHING,3051.06,73.3,41.62428376534788,0.5757162346521199,2019,28,nuvens quebradas
Porto,2019-09-18 19:00:00,45.4,21.2,81.6,DARK,17.0,1016.0,93.0,2.0,0.0,NOTHING,3704.6399999999994,102.8,36.037354085603106,9.362645914396893,2019,18,nuvens quebradas
Porto,2019-06-21 17:00:00,33.4,83.2,77.1,LIGHT,21.0,1018.0,72.0,4.0,0.0,NOTHING,2575.14,160.3,16.064504054897068,17.33549594510293,2019,21,céu pouco nublado
Porto,2018-09-03 06:00:00,43.5,0.0,87.4,DARK,17.0,1011.0,100.0,2.0,0.0,NOTHING,3801.9,87.4,43.5,0.0,2018,3,nuvens quebradas
Porto,2019-07-06 03:00:00,33.9,9.1,89.7,DARK,16.0,1016.0,100.0,4.0,0.0,NOTHING,3040.83,98.8,30.777631578947368,3.122368421052631,2019,6,nuvens quebradas
Porto,2019-06-10 18:00:00,41.1,30.5,73.1,LIGHT,17.0,1019.0,77.0,6.0,0.0,NOTHING,3004.41,103.6,29.000096525096524,12.099903474903478,2019,10,céu pouco nublado
Porto,2018-08-03 04:00:00,45.9,2.6,86.5,DARK,20.0,1014.0,83.0,2.0,0.0,NOTHING,3970.35,89.1,44.56060606060606,1.3393939393939363,2018,3,céu limpo
Porto,2018-11-01 13:00:00,35.2,4.0,88.5,LIGHT,15.0,1019.0,77.0,3.0,0.0,NOTHING,3115.2000000000003,92.5,33.67783783783784,1.5221621621621608,2018,1,nuvens quebradas
Porto,2018-08-28 14:00:00,42.9,32.0,86.5,LIGHT,19.0,1017.0,93.0,2.0,0.0,NOTHING,3710.85,118.5,31.315189873417722,11.584810126582276,2018,28,nuvens quebradas
Porto,2019-03-04 06:00:00,41.4,0.0,88.6,DARK,11.0,1020.0,71.0,2.0,0.0,chuva fraca,3668.0399999999995,88.6,41.4,0.0,2019,4,céu limpo
Porto,2018-09-03 00:00:00,39.6,1.2,88.3,DARK,18.0,1011.0,88.0,0.0,0.0,NOTHING,3496.68,89.5,39.06905027932961,0.5309497206703924,2018,3,céu limpo
Porto,2019-04-02 17:00:00,38.4,39.8,79.6,LIGHT,16.0,1016.0,72.0,8.0,0.0,NOTHING,3056.64,119.39999999999999,25.6,12.799999999999997,2019,2,céu limpo
Porto,2019-01-28 14:00:00,32.1,17.2,69.8,LIGHT,13.0,1024.0,100.0,5.0,0.0,chuva moderada,2240.58,87.0,25.753793103448274,6.3462068965517275,2019,28,nuvens quebradas
Porto,2018-08-19 13:00:00,44.8,10.4,86.3,LIGHT,32.0,1017.0,25.0,5.0,0.0,NOTHING,3866.24,96.7,39.9817993795243,4.8182006204757,2018,19,céu limpo
Porto,2019-01-30 11:00:00,41.2,27.2,78.7,LIGHT,9.0,1015.0,100.0,5.0,0.0,chuva leve,3242.4400000000005,105.9,30.617941454202082,10.58205854579792,2019,30,nuvens quebradas
Porto,2019-05-16 15:00:00,40.6,21.7,76.2,LIGHT,16.0,1014.0,82.0,7.0,0.0,NOTHING,3093.7200000000003,97.9,31.600817160367722,8.99918283963228,2019,16,nuvens quebradas
Porto,2018-09-07 14:00:00,42.5,39.3,89.1,LIGHT,23.0,1013.0,54.0,3.0,0.0,NOTHING,3786.7499999999995,128.39999999999998,29.491822429906545,13.008177570093455,2018,7,céu limpo
Porto,2018-10-08 22:00:00,41.3,3.4,86.4,DARK,14.0,1013.0,62.0,1.0,0.0,NOTHING,3568.32,89.80000000000001,39.736302895322936,1.5636971046770611,2018,8,céu limpo
Porto,2019-02-21 07:00:00,46.7,1.8,85.0,DARK,7.0,1022.0,71.0,5.0,0.0,NOTHING,3969.5000000000005,86.8,45.731566820276505,0.9684331797234975,2019,21,céu limpo
Porto,2019-08-24 07:00:00,47.4,6.9,73.9,LIGHT,16.0,1017.0,100.0,1.0,0.0,NOTHING,3502.86,80.80000000000001,43.35222772277227,4.047772277227729,2019,24,nuvens quebradas
Porto,2019-05-22 09:00:00,45.0,112.9,74.4,LIGHT,17.0,1018.0,87.0,1.0,0.0,NOTHING,3348.0000000000005,187.3,17.87506673785371,27.12493326214629,2019,22,nuvens quebradas
Porto,2019-05-26 03:00:00,36.7,3.8,61.7,DARK,16.0,1020.0,72.0,4.0,0.0,NOTHING,2264.3900000000003,65.5,34.57083969465649,2.129160305343511,2019,26,nuvens quebradas
Porto,2019-01-20 14:00:00,37.5,10.5,79.3,LIGHT,13.0,1021.0,71.0,5.0,0.0,NOTHING,2973.75,89.8,33.115256124721604,4.384743875278396,2019,20,nuvens quebradas
Porto,2018-07-31 09:00:00,42.5,25.9,82.4,LIGHT,19.0,1019.0,88.0,3.0,0.0,NOTHING,3502.0000000000005,108.30000000000001,32.336103416435826,10.163896583564174,2018,31,nuvens quebradas
Porto,2018-11-06 19:00:00,43.8,70.8,80.6,DARK,15.0,1007.0,82.0,12.0,0.0,chuva fraca,3530.2799999999997,151.39999999999998,23.31756935270806,20.482430647291938,2018,6,nuvens quebradas
Porto,2019-08-12 11:00:00,39.0,92.5,87.5,LIGHT,21.0,1023.0,64.0,3.0,0.0,NOTHING,3412.5,180.0,18.958333333333332,20.041666666666668,2019,12,céu pouco nublado
